frame,timestamp_seconds,track_id,fighter_label,confidence,bbox,keypoints,red_glove_score,white_glove_score,blue_glove_score,white_uniform_score,black_belt_score,standing_score,reference_match_score,pose_reference_match_score,competition_fighter_score,exclude_reference_match_score,exclude_body_match_score,exclude_face_detected,exclude_face_match_score,face_detected,face_match_score,gabriel_candidate_score,id_red_wrist_score,id_white_glove_score,id_blue_glove_score,id_pose_reference_score,id_face_detected,id_face_match_score,id_exclude_reference_score,id_exclude_body_score,id_exclude_face_detected,id_exclude_face_score,id_competition_fighter_score,id_continuity_score,id_reset_side_score,id_match_gap,id_confirmed_not_top,id_hard_reject_active,id_rejection_reason,id_visual_state,strike_punch_score,strike_kick_score,strike_punch_endpoint_motion,strike_kick_endpoint_motion,strike_punch_extension_delta,strike_kick_extension_delta,strike_punch_extension_ratio,strike_kick_extension_ratio,strike_kick_foot_height_change,strike_kick_foot_elevation_body_heights,strike_kick_support_foot_motion_body_heights,strike_punch_opponent_distance_body_heights,strike_punch_target_approach_body_heights,strike_punch_target_distance_body_heights,strike_punch_target_alignment,strike_kick_opponent_distance_body_heights,strike_kick_used_recent_opponent,strike_punch_commitment_frames,strike_kick_commitment_frames,strike_punch_cooldown,strike_kick_cooldown,strike_punch_armed,strike_kick_armed,strike_candidate_type,strike_confirmed,strike_rejection_reason,estimated_action
2445,81.457,31,fighter-31,3.0967,"[281, 367, 396, 477]","[[366.2018229166667, 403.5321180555556], [366.9505208333333, 396.7938368055556], [367.44965277777777, 398.2912326388889], [331.26258680555554, 394.5477430555556], [364.4548611111111, 402.5338541666667], [304.0598958333333, 429.2374131944445], [371.69227430555554, 445.2096354166667], [289.8346354166667, 472.9114583333333], [386.16710069444446, 476.90451388888886], [332.7599826388889, 463.9270833333333], [365.20355902777777, 466.67230902777777], [300.81553819444446, 517.5837673611111], [410.12543402777777, 517.5837673611111], [325.7721354166667, 464.1766493055556], [371.69227430555554, 468.4192708333333], [356.46875, 470.9149305555556], [373.6888020833333, 471.41406249999994]]",0.3598,0.0,0.0,0.0461,0.0,0.8031,0.5829,0.7135,0.0,0.2562,0.2562,False,0.0,False,0.0,0.4731,0.3598,0.0,0.0,0.7135,False,0.0,0.2562,0.2562,False,0.0,0.0,0.0828,0.0,-0.3583,False,False,not_active_fighter_pair,candidate,0.099,0.0089,2.4745,2.357,2.5694,1.2831,1.1294,1.0223,0.178,0.0,0.008,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
2445,81.457,29,Ben,4.6508,"[525, 215, 613, 370]","[[608.35546875, 233.71907552083331], [609.6168619791666, 230.18717447916669], [608.6077473958334, 230.18717447916669], [591.705078125, 225.1416015625], [602.5530598958334, 229.17805989583331], [573.2887369791666, 236.24186197916669], [603.814453125, 249.86490885416669], [552.349609375, 257.685546875], [600.5348307291666, 278.1201171875], [566.4772135416666, 263.9925130208333], [594.9847005208334, 292.5], [562.6930338541666, 278.1201171875], [583.8844401041666, 284.931640625], [551.0882161458334, 316.71875], [581.8662109375, 325.80078125], [533.6809895833334, 351.78548177083337], [575.0546875, 359.1015625]]",0.0265,0.8535,0.0,0.8135,0.0,0.7926,0.8173,0.7609,1.0,0.8609,0.8609,False,0.0,False,0.0,0.8313,0.0265,0.8535,0.0,0.7609,False,0.0,0.8609,0.8609,False,0.0,1.0,0.9116,1.0,0.3583,False,False,,confirmed,1.0483,0.439,28.6522,27.3846,12.5792,7.1018,1.4063,1.1051,8.7793,0.0,0.0761,,,,,,False,1,0,0,0,True,True,,False,below_threshold,
2446,81.49,31,fighter-31,3.0513,"[281, 367, 396, 477]","[[367.20008680555554, 402.7834201388889], [367.94878472222223, 396.29470486111114], [368.19835069444446, 397.54253472222223], [332.01128472222223, 394.5477430555556], [364.4548611111111, 401.2860243055556], [304.55902777777777, 428.2391493055556], [371.94184027777777, 444.21137152777777], [290.5833333333333, 472.66189236111114], [386.6662326388889, 476.6549479166667], [333.0095486111111, 462.67925347222223], [365.20355902777777, 466.4227430555556], [300.81553819444446, 517.5837673611111], [410.12543402777777, 517.5837673611111], [332.51041666666663, 464.1766493055556], [371.69227430555554, 469.16796874999994], [356.71831597222223, 470.9149305555556], [373.6888020833333, 471.41406249999994]]",0.3576,0.0,0.0,0.0473,0.0,0.8122,0.5824,0.7475,0.0,0.2563,0.2563,False,0.0,False,0.0,0.4835,0.3576,0.0,0.0,0.7475,False,0.0,0.2563,0.2563,False,0.0,0.0,0.0814,0.0,-0.3608,False,False,not_active_fighter_pair,candidate,0.1004,0.0334,2.5093,2.4435,2.9149,0.8872,1.1436,1.0153,0.6684,0.0,0.0053,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
2446,81.49,29,Ben,4.9759,"[538, 213, 617, 368]","[[611.8098958333334, 232.2236328125], [612.5667317708334, 228.69173177083331], [611.8098958333334, 228.69173177083331], [594.150390625, 223.1416015625], [606.0074869791666, 227.17805989583331], [576.4908854166666, 234.494140625], [606.7643229166666, 246.603515625], [559.0836588541666, 247.86490885416669], [604.74609375, 272.5882161458333], [556.30859375, 263.25390625], [602.7278645833334, 288.986328125], [567.9134114583334, 276.3723958333333], [588.8525390625, 283.4361979166667], [559.3359375, 316.9892578125], [584.0592447916666, 324.05305989583337], [547.2265625, 353.06510416666663], [576.7431640625, 358.615234375]]",0.0,0.7423,0.0,0.8665,0.0,0.8008,0.8519,0.7644,1.0,0.8544,0.8544,False,0.0,False,0.0,0.8442,0.0,0.7423,0.0,0.7644,False,0.0,0.8544,0.8544,False,0.0,1.0,0.9209,1.0,0.3608,False,False,,confirmed,0.5973,0.4313,30.9632,22.7182,7.1677,5.1759,1.2024,1.0697,13.4831,0.1203,0.1996,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
2447,81.523,31,fighter-31,3.0172,"[281, 367, 397, 477]","[[367.44618055555554, 402.3645833333333], [368.2013888888889, 395.8194444444444], [368.2013888888889, 397.078125], [332.70659722222223, 394.56076388888886], [364.42534722222223, 401.10590277777777], [305.51909722222223, 426.78298611111114], [372.22916666666663, 443.3975694444444], [290.6666666666667, 472.34722222222223], [386.8298611111111, 476.37500000000006], [333.21006944444446, 462.0260416666667], [365.68402777777777, 466.5572916666667], [301.2395833333333, 518.4149305555555], [356.11805555555554, 518.4149305555555], [326.1614583333333, 465.04687500000006], [371.97743055555554, 469.57812500000006], [357.3767361111111, 471.34027777777777], [373.99131944444446, 471.34027777777777]]",0.3547,0.0,0.0,0.0479,0.0,0.833,0.5756,0.7563,0.0,0.2512,0.2512,False,0.0,False,0.0,0.4802,0.3547,0.0,0.0,0.7563,False,0.0,0.2512,0.2512,False,0.0,0.0,0.061,0.0,-0.3567,False,False,not_active_fighter_pair,candidate,0.1154,0.0426,2.884,1.728,4.3681,0.5109,1.2217,1.007,0.9201,0.0081,0.0059,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
2447,81.523,29,Ben,4.8683,"[550, 213, 622, 369]","[[614.69140625, 228.79296875], [615.19921875, 224.984375], [613.9296875, 225.23828125], [596.6640625, 221.4296875], [608.08984375, 224.22265625], [578.3828125, 234.125], [609.359375, 242.50390625], [562.89453125, 252.9140625], [610.375, 268.65625], [561.87890625, 267.1328125], [613.16796875, 286.68359375], [572.03515625, 276.01953125], [593.36328125, 282.3671875], [567.97265625, 316.13671875], [586.76171875, 322.484375], [560.1015625, 352.69921875], [576.60546875, 354.73046875]]",0.0,0.6224,0.0,0.9116,0.0,0.7731,0.8339,0.7671,1.0,0.8235,0.8235,False,0.0,False,0.0,0.8369,0.0,0.6224,0.0,0.7671,False,0.0,0.8235,0.8235,False,0.0,1.0,0.9201,1.0,0.3567,False,False,,confirmed,0.6114,0.2143,38.5826,32.135,7.3365,2.5713,1.1982,1.0343,13.8086,0.1238,0.186,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
2448,81.557,31,fighter-31,2.9497,"[281, 367, 397, 477]","[[367.94965277777777, 402.11284722222223], [368.453125, 395.5677083333333], [368.95659722222223, 396.82638888888886], [333.21006944444446, 394.30902777777777], [364.92881944444446, 401.10590277777777], [306.02256944444446, 426.02777777777777], [372.48090277777777, 442.64236111111114], [290.91840277777777, 471.59201388888886], [387.08159722222223, 476.12326388888886], [333.21006944444446, 461.7743055555555], [365.18055555555554, 465.04687500000006], [300.98784722222223, 518.4149305555555], [356.11805555555554, 476.12326388888886], [326.1614583333333, 465.04687500000006], [371.72569444444446, 469.57812500000006], [357.3767361111111, 471.0885416666667], [373.2361111111111, 470.8368055555555]]",0.3505,0.0,0.0,0.0423,0.0,0.8399,0.5757,0.7521,0.0,0.2497,0.2497,False,0.0,False,0.0,0.4749,0.3505,0.0,0.0,0.7521,False,0.0,0.2497,0.2497,False,0.0,0.0,0.0468,0.0,-0.3808,False,False,not_active_fighter_pair,candidate,0.0596,0.0046,1.491,1.2382,2.6465,0.8821,1.1265,1.0121,0.0911,0.0054,0.006,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
2448,81.557,29,Ben,4.6384,"[558, 208, 631, 371]","[[618.376953125, 227.68522135416669], [619.1728515625, 224.236328125], [618.1116536458334, 223.97102864583331], [601.6630859375, 220.2568359375], [612.009765625, 222.64453125], [581.765625, 232.9912109375], [613.8668619791666, 241.21549479166669], [567.1741536458334, 252.35807291666663], [614.6627604166666, 266.15364583333337], [567.9700520833334, 265.35774739583337], [620.4993489583334, 285.25520833333337], [576.7249348958334, 275.43912760416663], [598.2141927083334, 280.47981770833337], [576.1943359375, 317.6217447916667], [592.908203125, 322.1318359375], [572.7454427083334, 354.763671875], [582.0309244791666, 355.2942708333333]]",0.0,0.7117,0.0,0.9172,0.0,0.7503,0.8919,0.7789,1.0,0.8749,0.8749,False,0.0,False,0.0,0.8558,0.0,0.7117,0.0,0.7789,False,0.0,0.8749,0.8749,False,0.0,1.0,0.9377,1.0,0.3808,False,False,,confirmed,0.4911,0.2119,12.2771,38.5957,13.4936,2.5424,1.6221,1.0331,13.7044,0.1206,0.1275,,,,,,False,3,0,0,0,True,True,,False,below_threshold,
2449,81.59,31,fighter-31,2.9443,"[281, 366, 398, 477]","[[367.9375, 401.6953125], [368.69921875, 395.09375], [368.953125, 396.36328125], [333.9140625, 394.078125], [365.65234375, 400.6796875], [305.4765625, 426.0703125], [373.015625, 442.3203125], [290.75, 471.265625], [387.48828125, 476.34375], [333.15234375, 461.36328125], [363.875, 465.171875], [301.16015625, 518.74609375], [356.765625, 476.08984375], [326.55078125, 464.6640625], [372.5078125, 469.48828125], [358.03515625, 470.7578125], [374.03125, 470.7578125]]",0.3554,0.0,0.0,0.0423,0.0,0.8349,0.583,0.7467,0.0,0.2495,0.2495,False,0.0,False,0.0,0.4786,0.3554,0.0,0.0,0.7467,False,0.0,0.2495,0.2495,False,0.0,0.0,0.0589,0.0,-0.3717,False,False,not_active_fighter_pair,candidate,0.0594,0.0986,1.4844,2.9553,2.8354,2.9539,1.1302,1.0413,1.9727,0.0054,0.0248,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
2449,81.59,29,Ben,4.4791,"[566, 209, 638, 372]","[[621.6321614583334, 226.828125], [622.4280598958334, 223.11393229166669], [621.6321614583334, 223.37923177083331], [605.4488932291666, 220.4609375], [616.0608723958334, 222.58333333333331], [585.8167317708334, 233.9912109375], [617.1220703125, 240.3583984375], [572.0211588541666, 253.888671875], [620.3056640625, 265.8271484375], [575.2047526041666, 268.74544270833337], [627.9993489583334, 284.9287109375], [580.5107421875, 274.58203125], [601.4694010416666, 278.82682291666663], [582.3678385416666, 317.8258463541667], [600.9388020833334, 320.2135416666667], [582.1025390625, 355.2330729166667], [588.4697265625, 353.3759765625]]",0.0,0.7347,0.0,0.892,0.0,0.7438,0.8818,0.7736,1.0,0.8666,0.8666,False,0.0,False,0.0,0.8503,0.0,0.7347,0.0,0.7736,False,0.0,0.8666,0.8666,False,0.0,1.0,0.9352,1.0,0.3717,False,False,,confirmed,0.6261,0.1184,15.652,38.5143,13.5666,1.4207,1.5958,1.0179,9.8698,0.0851,0.0727,,,,,,False,4,0,0,0,True,True,,False,below_threshold,
2450,81.623,31,fighter-31,2.9813,"[281, 366, 398, 477]","[[368.4453125, 401.44140625], [368.953125, 394.83984375], [369.20703125, 396.109375], [333.9140625, 393.5703125], [365.65234375, 399.91796875], [305.73046875, 425.5625], [372.5078125, 441.8125], [290.75, 471.51953125], [387.48828125, 476.08984375], [333.40625, 461.87109375], [365.65234375, 466.44140625], [300.90625, 476.59765625], [356.765625, 475.328125], [326.55078125, 464.91796875], [372.76171875, 469.48828125], [357.78125, 471.01171875], [374.03125, 471.01171875]]",0.352,0.0,0.0,0.042,0.0,0.4598,0.5856,0.7402,0.0,0.2496,0.2496,False,0.0,False,0.0,0.4192,0.352,0.0,0.0,0.7402,False,0.0,0.2496,0.2496,False,0.0,0.0,0.0463,0.0,-0.4331,False,False,not_active_fighter_pair,candidate,0.0526,0.0327,2.1552,41.1011,0.6308,0.3919,1.014,1.0125,41.0829,0.0098,0.7952,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
2450,81.623,29,Ben,4.4184,"[571, 211, 645, 373]","[[626.720703125, 228.455078125], [627.775390625, 224.763671875], [626.45703125, 224.763671875], [609.318359375, 222.390625], [619.865234375, 223.708984375], [589.279296875, 235.57421875], [620.392578125, 241.111328125], [576.88671875, 257.72265625], [626.193359375, 268.005859375], [580.578125, 270.642578125], [635.94921875, 286.990234375], [585.587890625, 278.025390625], [606.9453125, 281.453125], [588.48828125, 319.94921875], [608.263671875, 320.740234375], [590.333984375, 358.97265625], [597.98046875, 354.490234375]]",0.0,0.699,0.0,0.8843,0.0,0.7617,0.8796,0.7725,1.0,0.8398,0.8398,False,0.0,False,0.0,0.8523,0.0,0.699,0.0,0.7725,False,0.0,0.8398,0.8398,False,0.0,1.0,0.936,1.0,0.4331,False,False,,confirmed,0.6236,0.1595,15.5904,34.5346,7.5573,1.9138,1.2645,1.0242,7.2819,0.0593,0.0366,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
2451,81.657,31,fighter-31,3.0972,"[282, 366, 398, 477]","[[368.44618055555554, 401.109375], [369.2013888888889, 394.3125], [369.453125, 395.57118055555554], [333.9583333333333, 393.30555555555554], [365.67708333333337, 399.34722222222223], [305.51215277777777, 426.7864583333333], [372.47395833333337, 441.89062499999994], [291.91840277777777, 472.0989583333333], [387.578125, 476.37847222222223], [333.9583333333333, 462.02951388888886], [366.18055555555554, 466.81250000000006], [301.98784722222223, 517.9149305555555], [412.2482638888889, 517.9149305555555], [327.1614583333333, 464.29513888888886], [373.48090277777777, 469.58159722222223], [358.3767361111111, 471.09201388888886], [374.99131944444446, 471.09201388888886]]",0.3446,0.0,0.0,0.0354,0.0,0.821,0.5778,0.7141,0.0,0.2453,0.2453,False,0.0,False,0.0,0.4532,0.3446,0.0,0.0,0.7141,False,0.0,0.2453,0.2453,False,0.0,0.0,0.0227,0.0,-0.4003,False,False,not_active_fighter_pair,candidate,0.046,0.0327,1.1499,1.0486,0.6192,1.0214,1.0139,1.0174,0.6532,0.0028,0.0054,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
2451,81.657,29,Ben,5.1176,"[576, 213, 655, 373]","[[630.34375, 230.5], [631.125, 226.85416666666669], [630.0833333333334, 226.59375], [614.4583333333334, 223.72916666666669], [623.8333333333334, 225.8125], [594.1458333333334, 237.27083333333331], [623.5729166666666, 243.0], [581.3854166666666, 264.35416666666663], [631.3854166666666, 270.60416666666663], [588.9375, 280.5], [644.1458333333334, 290.13541666666663], [589.1979166666666, 281.28125], [612.1145833333334, 283.88541666666663], [593.3645833333334, 323.7291666666667], [618.3645833333334, 321.125], [592.0625, 360.96875], [611.59375, 354.9791666666667]]",0.055,0.7806,0.0,0.8524,0.0,0.7731,0.8895,0.7629,1.0,0.8143,0.8143,False,0.0,False,0.0,0.8535,0.055,0.7806,0.0,0.7629,False,0.0,0.8143,0.8143,False,0.0,1.0,0.9365,1.0,0.4003,False,False,,confirmed,0.7379,0.0254,41.4339,23.7411,8.8549,0.3052,1.208,1.0038,2.9948,0.0449,0.1296,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
2452,81.69,31,fighter-31,3.0087,"[282, 366, 398, 477]","[[367.4392361111111, 401.109375], [368.69791666666663, 393.80902777777777], [368.94965277777777, 396.32638888888886], [333.70659722222223, 391.79513888888886], [366.18055555555554, 400.3541666666667], [305.00868055555554, 426.03124999999994], [372.72569444444446, 441.63888888888886], [291.91840277777777, 472.0989583333333], [387.8298611111111, 476.12673611111114], [333.9583333333333, 461.2743055555555], [364.16666666666663, 466.30902777777777], [301.7361111111111, 517.9149305555555], [356.86631944444446, 517.9149305555555], [327.1614583333333, 464.29513888888886], [372.72569444444446, 469.07812500000006], [357.8732638888889, 470.84027777777777], [373.984375, 470.84027777777777]]",0.3426,0.0,0.0,0.0359,0.0,0.8278,0.5767,0.7245,0.0,0.2436,0.2436,False,0.0,False,0.0,0.4497,0.3426,0.0,0.0,0.7245,False,0.0,0.2436,0.2436,False,0.0,0.0,0.0025,0.0,-0.4053,False,False,not_active_fighter_pair,candidate,0.0615,0.0,1.5375,0.0,2.0459,0.0,1.085,1.0,0.0,0.0,0.0055,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
2452,81.69,29,Ben,5.1008,"[581, 215, 663, 375]","[[634.2395833333334, 232.23958333333331], [634.7604166666666, 228.59375], [633.4583333333334, 228.59375], [618.09375, 225.72916666666669], [626.9479166666666, 227.8125], [599.34375, 239.53125], [627.46875, 245.78125], [586.3229166666666, 265.83333333333337], [636.84375, 272.86458333333337], [590.2291666666666, 284.58333333333337], [650.6458333333334, 292.39583333333337], [593.875, 282.76041666666663], [616.7916666666666, 285.10416666666663], [596.4791666666666, 327.03125], [627.2083333333334, 322.6041666666667], [594.65625, 365.3125], [627.2083333333334, 359.0625]]",0.0723,0.7832,0.0,0.8367,0.0,0.7861,0.8918,0.7613,1.0,0.8223,0.8223,False,0.0,False,0.0,0.855,0.0723,0.7832,0.0,0.7613,False,0.0,0.8223,0.8223,False,0.0,1.0,0.9354,1.0,0.4053,False,False,,confirmed,0.7551,0.2936,33.2905,14.0054,9.061,4.953,1.2455,1.0638,5.8724,0.0161,0.2295,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
2453,81.723,31,fighter-31,2.9878,"[282, 366, 398, 477]","[[366.18055555555554, 401.109375], [367.69097222222223, 393.80902777777777], [368.19444444444446, 396.32638888888886], [333.70659722222223, 391.79513888888886], [365.67708333333337, 400.10243055555554], [305.00868055555554, 425.52777777777777], [373.22916666666663, 441.63888888888886], [293.1770833333333, 471.84722222222223], [387.8298611111111, 475.87500000000006], [333.9583333333333, 461.2743055555555], [364.16666666666663, 466.0572916666667], [301.98784722222223, 517.9149305555555], [356.86631944444446, 517.9149305555555], [327.41319444444446, 464.04340277777777], [372.72569444444446, 469.07812500000006], [357.8732638888889, 470.84027777777777], [374.2361111111111, 471.09201388888886]]",0.3411,0.0,0.0,0.0351,0.0,0.8323,0.5766,0.7237,0.0,0.245,0.245,False,0.0,False,0.0,0.4492,0.3411,0.0,0.0,0.7237,False,0.0,0.245,0.245,False,0.0,0.0,0.0,0.0,-0.4061,False,False,not_active_fighter_pair,candidate,0.0573,1.6615,1.4314,41.5372,2.482,32.0252,1.1053,2.7875,41.5365,0.0027,0.455,,,,,,False,0,3,0,0,True,True,kick,False,not_selected_fighter,
2453,81.723,29,Ben,5.4526,"[585, 215, 670, 376]","[[638.2438151041666, 235.49186197916669], [638.505859375, 231.56119791666669], [637.4576822916666, 231.56119791666669], [619.9007161458334, 229.20279947916669], [630.64453125, 231.037109375], [602.6057942708334, 243.615234375], [630.9065755208334, 249.1181640625], [591.8619791666666, 270.0817057291667], [642.1744791666666, 277.4189453125], [602.8678385416666, 285.0182291666667], [657.373046875, 295.2379557291667], [599.4612630208334, 286.5904947916667], [621.7350260416666, 289.2109375], [599.19921875, 330.8759765625], [636.4095052083334, 324.06282552083337], [594.7444661458334, 367.30013020833337], [641.1263020833334, 360.7490234375]]",0.0684,0.8359,0.0,0.8129,0.0005,0.7682,0.9153,0.7533,1.0,0.8378,0.8378,False,0.0,False,0.0,0.8553,0.0684,0.8359,0.0,0.7533,False,0.0,0.8378,0.8378,False,0.0,1.0,0.9358,1.0,0.4061,False,False,,confirmed,0.7198,0.1638,38.2011,35.7251,8.638,2.0874,1.194,1.0598,3.2764,0.053,0.0331,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
2454,81.757,31,fighter-31,2.9143,"[281, 367, 398, 478]","[[363.11328125, 401.171875], [363.3671875, 393.046875], [366.16015625, 396.6015625], [333.40625, 391.5234375], [365.3984375, 400.15625], [305.4765625, 425.29296875], [372.76171875, 440.52734375], [292.78125, 471.7578125], [387.7421875, 476.07421875], [337.21484375, 462.6171875], [364.3828125, 467.6953125], [301.16015625, 476.328125], [353.97265625, 519.74609375], [326.8046875, 465.41015625], [373.015625, 470.48828125], [357.52734375, 471.50390625], [373.77734375, 471.7578125]]",0.3379,0.0,0.0,0.0323,0.0,0.8509,0.5706,0.7231,0.0,0.2444,0.2444,False,0.0,False,0.0,0.4504,0.3379,0.0,0.0,0.7231,False,0.0,0.2444,0.2444,False,0.0,0.0,0.0,0.0,-0.4032,False,False,not_active_fighter_pair,candidate,0.1701,1.7093,4.2516,42.7318,4.1438,33.8442,1.0924,2.8729,42.6562,0.0,0.4549,,,,,,False,0,4,0,0,True,True,kick,False,not_selected_fighter,
2454,81.757,29,Ben,5.1999,"[584, 216, 674, 377]","[[641.3160807291666, 236.22981770833331], [641.578125, 232.29915364583331], [640.5299479166666, 232.8232421875], [622.1868489583334, 231.2509765625], [634.5029296875, 233.08528645833331], [608.0364583333334, 246.9736328125], [635.0270182291666, 252.21451822916669], [596.5065104166666, 271.6057942708333], [646.294921875, 279.205078125], [610.6569010416666, 283.3977864583333], [661.7555338541666, 297.2861328125], [603.0576171875, 289.6868489583333], [626.9036458333334, 293.35546875], [600.4371744791666, 332.662109375], [644.1985677083334, 328.7314453125], [594.6722005208334, 368.56217447916663], [653.6321614583334, 364.36946614583337]]",0.0722,0.8318,0.0,0.8485,0.0,0.7552,0.9158,0.7597,1.0,0.8515,0.8515,False,0.0,False,0.0,0.8536,0.0722,0.8318,0.0,0.7597,False,0.0,0.8515,0.8515,False,0.0,1.0,0.9307,1.0,0.4032,False,False,,confirmed,0.5435,0.1197,35.947,39.8852,6.5226,1.4363,1.1422,1.0405,3.5352,0.0539,0.1063,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
2455,81.79,31,fighter-31,2.8815,"[281, 366, 398, 478]","[[361.58984375, 401.1796875], [353.71875, 392.29296875], [364.890625, 396.86328125], [333.15234375, 391.27734375], [365.3984375, 399.91015625], [305.73046875, 424.79296875], [373.015625, 440.28125], [292.52734375, 471.51171875], [387.48828125, 476.08203125], [335.4375, 456.78515625], [363.875, 466.43359375], [301.16015625, 476.3359375], [355.2421875, 475.828125], [326.8046875, 464.91015625], [373.015625, 469.98828125], [357.52734375, 471.00390625], [373.77734375, 471.2578125]]",0.3368,0.0,0.0,0.034,0.0,0.4602,0.5741,0.73,0.0,0.2444,0.2444,False,0.0,False,0.0,0.3973,0.3368,0.0,0.0,0.73,False,0.0,0.2444,0.2444,False,0.0,0.0,0.0,0.0,-0.454,False,False,not_active_fighter_pair,candidate,0.0711,0.0127,1.7774,1.2947,2.1385,1.2933,1.0836,1.0727,0.2539,0.0,0.0265,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
2455,81.79,29,Ben,5.0894,"[584, 217, 684, 378]","[[646.3160807291666, 237.22981770833331], [646.578125, 233.29915364583331], [645.5299479166666, 233.8232421875], [627.1868489583334, 232.51302083333331], [640.0270182291666, 235.13346354166669], [613.560546875, 248.759765625], [640.0270182291666, 254.78678385416669], [603.0787760416666, 270.771484375], [651.5569661458334, 282.0393880208333], [619.3255208333334, 283.0875651041667], [667.2796223958334, 299.59635416666663], [608.0576171875, 291.7350260416667], [630.5934244791666, 295.4036458333333], [602.2926432291666, 332.8759765625], [649.72265625, 330.25553385416663], [593.6451822916666, 368.251953125], [665.4453125, 365.8935546875]]",0.0751,0.8363,0.0,0.8539,0.0,0.7422,0.901,0.7584,1.0,0.8337,0.8337,False,0.0,False,0.0,0.8513,0.0751,0.8363,0.0,0.7584,False,0.0,0.8337,0.8337,False,0.0,1.0,0.9395,1.0,0.454,False,False,,confirmed,0.3335,0.1274,33.7714,43.8907,4.0015,5.0499,1.0826,1.0686,2.5472,0.0548,0.1746,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
2456,81.823,31,fighter-31,2.884,"[280, 366, 397, 477]","[[360.58984375, 400.171875], [352.2109375, 391.03125], [364.65234375, 395.6015625], [332.9140625, 391.03125], [366.17578125, 398.90234375], [305.74609375, 424.80078125], [372.5234375, 439.78125], [292.03515625, 471.51953125], [386.99609375, 475.8359375], [334.69140625, 456.28515625], [362.875, 466.44140625], [300.4140625, 476.08984375], [354.49609375, 476.08984375], [325.8046875, 464.91796875], [372.26953125, 469.99609375], [356.52734375, 471.265625], [372.77734375, 471.51953125]]",0.3417,0.0,0.0,0.036,0.0,0.4621,0.5698,0.6998,0.0,0.2475,0.2475,False,0.0,False,0.0,0.3881,0.3417,0.0,0.0,0.6998,False,0.0,0.2475,0.2475,False,0.0,0.0,0.0,0.0,-0.4564,False,False,not_active_fighter_pair,candidate,0.1331,0.0,3.3263,41.9996,2.6481,-16.9743,1.103,0.7684,41.9987,0.005,0.8239,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
2456,81.823,29,Ben,5.0412,"[583, 220, 690, 380]","[[649.78125, 236.19791666666669], [650.5625, 233.07291666666669], [651.34375, 234.11458333333331], [633.8958333333334, 233.33333333333331], [648.4791666666666, 236.45833333333331], [618.7916666666666, 250.0], [648.21875, 255.72916666666669], [609.9375, 271.875], [655.5104166666666, 283.07291666666663], [624.78125, 283.07291666666663], [671.3958333333334, 300.2604166666667], [614.3645833333334, 292.1875], [639.3645833333334, 296.09375], [606.03125, 331.7708333333333], [655.7708333333334, 334.1145833333333], [593.0104166666666, 367.4479166666667], [674.0, 368.4895833333333]]",0.0661,0.8288,0.0,0.8628,0.0,0.7406,0.8826,0.7614,1.0,0.8341,0.8341,False,0.0,False,0.0,0.8445,0.0661,0.8288,0.0,0.7614,False,0.0,0.8341,0.8341,False,0.0,1.0,0.9297,1.0,0.4564,False,False,,confirmed,0.0,0.0651,35.936,35.1804,-9.9309,9.1587,0.7719,1.1288,1.3021,0.0553,0.2272,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
2457,81.857,31,fighter-31,2.8681,"[280, 366, 397, 477]","[[359.3203125, 399.6640625], [344.84765625, 390.5234375], [363.890625, 394.5859375], [332.40625, 391.03125], [366.17578125, 398.39453125], [306.5078125, 424.0390625], [373.03125, 440.03515625], [291.78125, 471.265625], [386.99609375, 475.8359375], [336.21484375, 456.03125], [362.11328125, 464.91796875], [300.4140625, 475.8359375], [353.2265625, 475.8359375], [332.15234375, 465.171875], [371.76171875, 469.7421875], [355.765625, 471.01171875], [371.76171875, 471.51953125]]",0.337,0.0,0.0,0.0343,0.0,0.4666,0.5715,0.708,0.0,0.2459,0.2459,False,0.0,False,0.0,0.3914,0.337,0.0,0.0,0.708,False,0.0,0.2459,0.2459,False,0.0,0.0,0.0,0.0,-0.454,False,False,not_active_fighter_pair,candidate,0.0883,0.0,2.4802,42.2577,1.06,-17.7012,1.0406,0.7584,42.2504,0.0098,0.8257,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
