frame,timestamp_seconds,track_id,fighter_label,confidence,bbox,keypoints,red_glove_score,white_glove_score,blue_glove_score,white_uniform_score,black_belt_score,standing_score,reference_match_score,pose_reference_match_score,competition_fighter_score,exclude_reference_match_score,exclude_body_match_score,exclude_face_detected,exclude_face_match_score,face_detected,face_match_score,gabriel_candidate_score,id_red_wrist_score,id_white_glove_score,id_blue_glove_score,id_pose_reference_score,id_face_detected,id_face_match_score,id_exclude_reference_score,id_exclude_body_score,id_exclude_face_detected,id_exclude_face_score,id_competition_fighter_score,id_continuity_score,id_reset_side_score,id_match_gap,id_confirmed_not_top,id_hard_reject_active,id_rejection_reason,id_visual_state,strike_punch_score,strike_kick_score,strike_punch_endpoint_motion,strike_kick_endpoint_motion,strike_punch_extension_delta,strike_kick_extension_delta,strike_punch_extension_ratio,strike_kick_extension_ratio,strike_kick_foot_height_change,strike_kick_foot_elevation_body_heights,strike_kick_support_foot_motion_body_heights,strike_punch_opponent_distance_body_heights,strike_punch_target_approach_body_heights,strike_punch_target_distance_body_heights,strike_punch_target_alignment,strike_kick_opponent_distance_body_heights,strike_kick_used_recent_opponent,strike_punch_commitment_frames,strike_kick_commitment_frames,strike_punch_cooldown,strike_kick_cooldown,strike_punch_armed,strike_kick_armed,strike_candidate_type,strike_confirmed,strike_rejection_reason,estimated_action
86,2.833,5,fighter-5,4.817,"[862, 361, 988, 601]","[[936.328125, 382.953125], [942.1875, 379.4375], [935.546875, 378.65625], [955.46875, 384.125], [938.671875, 382.953125], [968.359375, 414.203125], [930.46875, 410.296875], [964.0625, 457.171875], [907.8125, 433.734375], [944.140625, 488.03125], [874.21875, 432.5625], [963.671875, 474.359375], [937.5, 472.796875], [965.625, 529.4375], [914.0625, 523.96875], [975.0, 581.78125], [883.984375, 576.703125]]",0.0,0.7752,0.0069,0.8391,0.0152,0.7145,0.6846,0.8964,1.0,0.7732,0.7732,False,0.0,False,0.0,0.7295,0.0,0.7752,0.0069,0.8964,False,0.0,0.7732,0.7732,False,0.0,1.0,0.6289,0.0,-0.0096,False,False,,tentative,0.0852,0.4307,15.2049,35.2167,1.0223,19.6365,1.0133,1.2019,8.6133,0.0632,0.0937,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
86,2.833,1,fighter-1,5.1752,"[718, 402, 918, 716]","[[828.2213541666666, 428.677734375], [822.599609375, 424.58919270833337], [834.865234375, 425.10026041666663], [808.2897135416666, 431.744140625], [846.1087239583334, 436.85481770833337], [776.0924479166666, 465.474609375], [871.662109375, 475.18489583333337], [731.6295572916666, 522.7141927083333], [903.859375, 544.6901041666667], [736.740234375, 567.1770833333334], [884.9498697916667, 585.064453125], [776.603515625, 596.8190104166666], [849.1751302083334, 603.9739583333334], [780.6920572916666, 700.0546875], [830.265625, 707.2096354166666], [780.1809895833334, 722.5416666666666], [826.6881510416666, 724.0748697916666]]",0.1971,0.145,0.2847,0.0129,0.4902,0.8236,0.5863,0.8945,0.0,0.6939,0.6939,False,0.0,False,0.0,0.7391,0.1971,0.145,0.2847,0.8945,False,0.0,0.6939,0.6939,False,0.0,0.0,0.6726,0.0,0.0096,False,False,not_active_fighter_pair,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
87,2.867,6,fighter-6,4.4922,"[267, 329, 334, 504]","[[299.6455078125, 344.72265625], [297.9365234375, 341.8743489583333], [303.0634765625, 342.1591796875], [291.1005859375, 345.2923177083333], [305.626953125, 346.431640625], [279.7073567708333, 366.3697916666667], [308.4752604166667, 366.3697916666667], [275.1500651041667, 388.87141927083337], [318.7291666666667, 388.3017578125], [291.38541666666663, 396.56184895833337], [321.2926432291667, 377.76302083333337], [278.8528645833333, 414.50618489583337], [300.2151692708333, 415.6455078125], [284.8343098958333, 454.38248697916674], [310.4690755208333, 452.67350260416674], [286.828125, 492.83463541666674], [314.74153645833337, 492.5498046875]]",0.3667,0.0139,0.0,0.0885,0.7789,0.7227,0.5462,0.8509,1.0,0.5432,0.5432,False,0.0,False,0.0,0.5178,0.3667,0.0139,0.0,0.8509,False,0.0,0.5432,0.5432,False,0.0,1.0,0.1523,1.0,-0.2194,False,True,red_glove,candidate,0.4939,0.0228,12.3479,0.5706,7.4047,0.4115,1.2966,1.0053,0.4785,0.0045,0.006,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
87,2.867,5,fighter-5,4.7943,"[863, 362, 988, 602]","[[934.875, 383.953125], [940.34375, 380.4375], [934.09375, 379.65625], [954.015625, 385.125], [937.21875, 383.953125], [968.078125, 414.421875], [927.0625, 411.296875], [962.609375, 457.78125], [904.796875, 432.390625], [940.734375, 487.859375], [871.203125, 428.484375], [961.046875, 474.96875], [934.09375, 473.40625], [965.734375, 531.21875], [907.140625, 526.53125], [975.890625, 582.390625], [884.484375, 579.265625]]",0.0258,0.6979,0.0052,0.8648,0.0187,0.7129,0.6766,0.8972,1.0,0.774,0.774,False,0.0,False,0.0,0.7273,0.0258,0.6979,0.0052,0.8972,False,0.0,0.774,0.774,False,0.0,1.0,0.6275,0.0,-0.0098,False,False,,tentative,0.1044,0.3346,14.7202,24.2116,1.253,14.3017,1.0162,1.1394,6.6927,0.0594,0.0994,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
87,2.867,1,fighter-1,5.1956,"[719, 402, 921, 715]","[[830.1888020833334, 429.61165364583337], [826.11328125, 425.02669270833337], [836.8115234375, 425.5361328125], [809.8111979166666, 432.15885416666663], [848.5286458333334, 437.25325520833337], [777.20703125, 465.78190104166663], [873.4912109375, 476.48014322916663], [732.8857421875, 521.3108723958334], [905.5859375, 545.7639973958334], [738.4895833333334, 567.1604817708333], [886.7366536458333, 586.009765625], [777.20703125, 596.7080078125], [851.0758463541666, 604.8590494791667], [781.7919921875, 700.1243489583333], [831.7171223958334, 706.7470703125], [781.2825520833334, 722.0302734375], [828.1510416666666, 723.55859375]]",0.1856,0.1487,0.2694,0.0149,0.5041,0.8236,0.5831,0.8931,0.0,0.6937,0.6937,False,0.0,False,0.0,0.7371,0.1856,0.1487,0.2694,0.8931,False,0.0,0.6937,0.6937,False,0.0,0.0,0.6702,0.0,0.0098,False,False,not_active_fighter_pair,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
88,2.9,6,fighter-6,4.5196,"[269, 330, 334, 504]","[[300.650390625, 345.6328125], [298.66796875, 342.517578125], [304.048828125, 343.083984375], [291.87109375, 345.6328125], [306.59765625, 347.048828125], [280.54296875, 367.15625], [309.712890625, 366.873046875], [276.294921875, 389.529296875], [318.775390625, 388.11328125], [293.00390625, 388.962890625], [320.7578125, 376.21875], [279.693359375, 414.451171875], [300.93359375, 415.8671875], [285.923828125, 454.94921875], [311.6953125, 453.25], [287.623046875, 493.46484375], [315.943359375, 493.181640625]]",0.3549,0.0556,0.0,0.088,0.7876,0.7275,0.5471,0.848,1.0,0.5379,0.5379,False,0.0,False,0.0,0.5178,0.3549,0.0556,0.0,0.848,False,0.0,0.5379,0.5379,False,0.0,1.0,0.1522,1.0,-0.2185,False,True,red_glove,candidate,0.0485,0.0633,5.3439,1.5827,0.5816,1.5031,1.0237,1.0195,1.5706,0.0044,0.0102,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
88,2.9,5,fighter-5,4.7544,"[860, 363, 989, 602]","[[931.8909505208333, 384.86165364583337], [937.7259114583333, 381.36067708333337], [930.3349609375, 380.58268229166663], [950.9518229166667, 386.02864583333337], [932.2799479166667, 384.86165364583337], [966.9007161458333, 415.9814453125], [922.5550130208333, 412.09147135416663], [961.0657552083333, 458.77115885416663], [899.2151692708334, 431.54134114583337], [938.8929036458333, 487.94596354166663], [867.7063802083334, 426.87337239583337], [958.7317708333333, 477.44303385416674], [929.9459635416667, 474.72005208333326], [963.3997395833333, 531.1246744791666], [904.2721354166666, 525.2897135416666], [977.0146484375, 582.4723307291666], [886.3782552083334, 579.3603515625]]",0.0492,0.6892,0.0087,0.8689,0.0361,0.7129,0.6709,0.9015,1.0,0.7721,0.7721,False,0.0,False,0.0,0.7276,0.0492,0.6892,0.0087,0.9015,False,0.0,0.7721,0.7721,False,0.0,1.0,0.6285,0.0,-0.0087,False,False,,tentative,0.0,0.1167,15.0655,9.6233,-0.3714,5.4665,0.9952,1.0507,2.334,0.0596,0.1224,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
88,2.9,1,fighter-1,5.1401,"[721, 404, 922, 715]","[[831.1175130208334, 430.92903645833337], [825.0432942708334, 426.37337239583337], [838.2041015625, 426.87955729166663], [810.8701171875, 432.44759114583337], [849.8463541666666, 438.52180989583337], [778.4742838541666, 466.36197916666663], [875.1555989583334, 476.99186197916663], [734.4361979166666, 520.5237630208333], [907.0452473958333, 546.3391927083333], [740.0042317708334, 567.5989583333334], [887.8102213541667, 586.833984375], [778.4742838541666, 597.4638671875], [852.3772786458334, 606.0690104166666], [783.0299479166666, 702.244140625], [833.1422526041667, 709.3307291666666], [782.5237630208334, 721.4791666666666], [829.0927734375, 722.9977213541666]]",0.1738,0.1519,0.2756,0.0121,0.5161,0.8252,0.5841,0.8924,0.0,0.6943,0.6943,False,0.0,False,0.0,0.7363,0.1738,0.1519,0.2756,0.8924,False,0.0,0.6943,0.6943,False,0.0,0.0,0.6672,0.0,0.0087,False,False,not_active_fighter_pair,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
89,2.933,6,fighter-6,4.5169,"[270, 330, 335, 505]","[[301.36067708333337, 346.0074869791667], [299.3668619791667, 342.8743489583333], [304.7786458333333, 343.4440104166667], [292.8157552083333, 346.2923177083333], [307.626953125, 347.7164713541667], [281.7073567708333, 367.6546223958333], [310.7600911458333, 367.6546223958333], [277.4348958333333, 390.15625], [319.30501302083337, 388.447265625], [294.5247395833333, 389.01692708333337], [321.0139973958333, 379.61751302083337], [280.8528645833333, 414.9365234375], [301.9303385416667, 416.36067708333337], [286.8343098958333, 455.38248697916674], [312.75390625, 453.95833333333326], [288.828125, 493.83463541666674], [317.0263671875, 492.98014322916674]]",0.4181,0.0035,0.0,0.0884,0.7851,0.721,0.5447,0.8506,1.0,0.5387,0.5387,False,0.0,False,0.0,0.5178,0.4181,0.0035,0.0,0.8506,False,0.0,0.5387,0.5387,False,0.0,1.0,0.1541,1.0,-0.2185,False,True,red_glove,candidate,0.0,0.0537,5.9514,1.3414,-6.2874,1.3267,0.7985,1.017,1.3005,0.0,0.007,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
89,2.933,5,fighter-5,4.7977,"[859, 365, 991, 602]","[[930.0146484375, 386.29296875], [935.029296875, 382.8212890625], [928.857421875, 382.0498046875], [948.916015625, 387.064453125], [932.71484375, 385.9072265625], [965.1171875, 417.15234375], [918.4423828125, 412.5234375], [960.48828125, 459.583984375], [894.5263671875, 431.810546875], [938.5009765625, 486.9716796875], [863.28125, 422.552734375], [956.2451171875, 477.7138671875], [926.1572265625, 475.78515625], [961.259765625, 531.33203125], [903.0126953125, 525.931640625], [978.232421875, 582.6357421875], [887.96875, 578.0068359375]]",0.0735,0.6494,0.0067,0.8781,0.0458,0.7178,0.6578,0.9018,1.0,0.7669,0.7669,False,0.0,False,0.0,0.7246,0.0735,0.6494,0.0067,0.9018,False,0.0,0.7669,0.7669,False,0.0,1.0,0.6257,0.0,-0.0117,False,False,,tentative,0.0,0.0698,11.5061,18.6214,-2.8802,0.8373,0.9629,1.0157,4.4531,0.0,0.0253,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
89,2.933,1,fighter-1,5.0805,"[722, 405, 924, 715]","[[836.1184895833333, 431.84244791666663], [829.5592447916666, 426.796875], [845.705078125, 427.80598958333337], [813.91796875, 433.86067708333337], [854.2825520833333, 439.41080729166663], [780.1126302083334, 467.16145833333337], [876.9876302083333, 478.26171875], [736.2161458333334, 519.6354166666666], [908.2701822916667, 546.8815104166666], [741.7662760416666, 568.0729166666667], [889.0970052083333, 587.7506510416667], [780.1126302083334, 597.3372395833333], [853.2734375, 606.4192708333333], [784.1490885416666, 701.7805989583333], [834.1002604166666, 709.3489583333333], [783.64453125, 721.4583333333333], [830.568359375, 722.9720052083333]]",0.1844,0.1462,0.2725,0.0141,0.5062,0.8252,0.5818,0.8963,0.0,0.6906,0.6906,False,0.0,False,0.0,0.7363,0.1844,0.1462,0.2725,0.8963,False,0.0,0.6906,0.6906,False,0.0,0.0,0.6654,0.0,0.0117,False,False,not_active_fighter_pair,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
90,2.967,6,fighter-6,4.6478,"[276, 331, 338, 504]","[[306.7184244791667, 346.8245442708333], [304.4658203125, 344.0087890625], [309.81575520833337, 344.5719401041667], [297.9895833333333, 347.1061197916667], [312.34993489583337, 348.232421875], [287.2897135416667, 368.505859375], [316.0104166666667, 367.9427083333333], [282.7845052083333, 390.7503255208333], [324.7392578125, 388.4977213541667], [299.1158854166667, 388.4977213541667], [325.3024088541667, 378.3610026041667], [286.4449869791667, 414.9658203125], [307.8447265625, 416.6552734375], [292.6396484375, 454.94954427083337], [318.2630208333333, 453.54166666666663], [294.8922526041667, 492.96223958333337], [322.48665364583337, 492.6806640625]]",0.4007,0.0208,0.0,0.0676,0.8266,0.7227,0.5395,0.8508,1.0,0.5322,0.5322,False,0.0,False,0.0,0.5183,0.4007,0.0208,0.0,0.8508,False,0.0,0.5322,0.5322,False,0.0,1.0,0.1579,1.0,-0.217,False,True,red_glove,candidate,0.0,0.0,11.4614,0.8181,-8.9054,-0.0847,0.7229,0.9989,0.1676,0.0,0.0015,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
90,2.967,5,fighter-5,4.7198,"[847, 364, 986, 602]","[[923.0852864583333, 386.15755208333337], [928.12109375, 382.67122395833337], [921.9231770833333, 381.896484375], [941.2916666666667, 386.93229166666663], [925.4095052083333, 385.77018229166663], [958.3359375, 417.53450520833337], [912.2389322916666, 412.49869791666663], [955.6243489583333, 457.82096354166663], [886.28515625, 430.31770833333337], [933.5442708333333, 484.162109375], [857.232421875, 418.30924479166663], [947.876953125, 476.80208333333337], [919.2115885416667, 474.865234375], [954.849609375, 530.2591145833333], [898.2936197916666, 524.4485677083333], [973.8307291666667, 580.2298177083333], [886.28515625, 573.64453125]]",0.0831,0.6886,0.0044,0.838,0.1088,0.7048,0.6344,0.9037,1.0,0.754,0.754,False,0.0,False,0.0,0.7209,0.0831,0.6886,0.0044,0.9037,False,0.0,0.754,0.754,False,0.0,1.0,0.633,0.0,-0.0144,False,False,,tentative,0.0,0.0167,14.937,19.8351,-6.8829,0.2001,0.9117,1.0038,5.9473,0.0,0.0472,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
90,2.967,1,fighter-1,5.0886,"[722, 402, 921, 715]","[[831.6888020833334, 431.6494140625], [824.556640625, 425.5361328125], [841.8776041666666, 426.55501302083337], [812.330078125, 433.177734375], [851.5569661458334, 438.27213541666663], [780.2353515625, 467.31022135416663], [873.462890625, 478.00846354166663], [735.4046223958334, 518.763671875], [905.5576171875, 546.2734375], [743.0462239583334, 567.1604817708333], [886.1988932291667, 587.0286458333333], [781.763671875, 595.6891276041667], [850.0286458333334, 603.3307291666667], [783.2919921875, 697.5771484375], [832.1982421875, 703.1809895833333], [782.7825520833334, 722.0302734375], [829.1416015625, 723.55859375]]",0.1935,0.1385,0.2566,0.0184,0.5325,0.8187,0.5819,0.892,0.0,0.6964,0.6964,False,0.0,False,0.0,0.7354,0.1935,0.1385,0.2566,0.892,False,0.0,0.6964,0.6964,False,0.0,0.0,0.6688,0.0,0.0144,False,False,not_active_fighter_pair,candidate,0.1113,0.0147,4.6681,3.0967,1.3353,1.3814,1.0123,1.0599,0.2946,0.006,0.0132,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
91,3.0,7,fighter-7,4.2325,"[251, 535, 429, 718]","[[421.5060763888889, 591.3480902777777], [420.3472222222222, 580.5321180555555], [411.84895833333326, 583.2361111111111], [377.0833333333333, 592.8932291666666], [375.9244791666667, 594.0520833333333], [348.4982638888889, 627.6588541666666], [349.65711805555554, 666.2873263888889], [375.9244791666667, 706.0746527777777], [340.38628472222223, 715.3454861111111], [397.1701388888889, 712.2552083333334], [398.71527777777777, 714.1866319444445], [281.67100694444446, 713.8003472222222], [282.4435763888889, 717.2769097222222], [415.71180555555554, 713.0277777777777], [450.8637152777778, 712.2552083333334], [397.1701388888889, 712.2552083333334], [450.8637152777778, 713.0277777777777]]",0.0,0.1739,0.0354,0.0524,0.1109,0.4897,0.5465,0.7645,0.0,0.6352,0.6352,False,0.0,False,0.0,0.4608,0.0,0.1739,0.0354,0.7645,False,0.0,0.6352,0.6352,False,0.0,0.0,0.1548,0.0,-0.2851,False,False,not_active_fighter_pair,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
91,3.0,6,fighter-6,4.5234,"[305, 334, 364, 495]","[[332.927734375, 348.9889322916667], [331.0934244791667, 346.1064453125], [335.8102213541667, 346.6305338541667], [325.06640625, 349.2509765625], [338.4306640625, 350.5611979166667], [315.3707682291667, 368.904296875], [341.83723958333337, 368.3802083333333], [311.7021484375, 389.0817057291667], [348.650390625, 386.7233072916667], [326.1145833333333, 388.2955729166667], [349.6985677083333, 377.5517578125], [315.3707682291667, 412.40364583333337], [334.5, 413.18977864583337], [320.349609375, 448.56575520833337], [343.93359375, 447.517578125], [322.7080078125, 483.6796875], [347.6022135416667, 483.41764322916663]]",0.3701,0.0382,0.0,0.0922,0.7798,0.7161,0.5366,0.8419,1.0,0.5297,0.5297,False,0.0,False,0.0,0.5295,0.3701,0.0382,0.0,0.8419,False,0.0,0.5297,0.5297,False,0.0,1.0,0.2005,1.0,-0.2164,False,True,red_glove,candidate,0.0,0.0,36.2586,6.382,-11.2793,-6.3784,0.6628,0.9183,6.3216,0.0,0.0662,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
91,3.0,5,fighter-5,4.6298,"[830, 365, 958, 583]","[[896.8385416666666, 384.23111979166663], [901.451171875, 381.03776041666663], [896.12890625, 380.328125], [913.5149739583334, 385.650390625], [899.6770833333334, 383.87630208333337], [928.7721354166667, 414.03580729166663], [885.8391927083334, 409.068359375], [929.4817708333333, 449.87239583333337], [862.06640625, 426.099609375], [908.5475260416666, 475.064453125], [839.3580729166666, 412.61653645833337], [920.2565104166666, 467.96809895833326], [893.6451822916666, 466.19401041666674], [925.93359375, 515.8684895833334], [873.0657552083334, 510.54622395833337], [945.8033854166667, 563.0592447916666], [865.9694010416666, 557.7369791666666]]",0.0465,0.7526,0.0087,0.8324,0.121,0.7064,0.6189,0.9052,1.0,0.7427,0.7427,False,0.0,False,0.0,0.7295,0.0465,0.7526,0.0087,0.9052,False,0.0,0.7427,0.7427,False,0.0,1.0,0.6645,0.0,-0.0164,False,False,,tentative,0.0,0.0,37.8815,18.8207,-13.4065,-9.5545,0.8275,0.9115,12.3307,0.0,0.1841,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
91,3.0,1,fighter-1,5.1041,"[719, 400, 898, 715]","[[817.2158203125, 428.30078125], [810.55078125, 423.173828125], [825.931640625, 424.19921875], [799.271484375, 429.326171875], [833.6220703125, 433.427734375], [769.0224609375, 460.087890625], [856.1806640625, 469.8291015625], [728.51953125, 507.255859375], [886.4296875, 529.814453125], [736.2099609375, 552.373046875], [867.4599609375, 570.830078125], [771.0732421875, 578.5205078125], [832.083984375, 585.185546875], [772.611328125, 669.267578125], [817.728515625, 672.34375], [772.0986328125, 719.51171875], [814.1396484375, 720.537109375]]",0.1821,0.1319,0.2569,0.0087,0.3424,0.8268,0.5849,0.9037,0.0,0.6823,0.6823,False,0.0,False,0.0,0.7459,0.1821,0.1319,0.2569,0.9037,False,0.0,0.6823,0.6823,False,0.0,0.0,0.6839,0.0,0.0164,False,False,not_active_fighter_pair,candidate,0.0,0.6365,14.8135,15.9128,-11.1055,14.3479,0.8982,1.1174,15.2507,0.0,0.0697,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
92,3.033,7,fighter-7,4.2385,"[280, 527, 455, 717]","[[448.0121527777778, 578.3259548611111], [446.49305555555554, 569.2113715277777], [439.27734375, 571.4900173611111], [406.23697916666674, 579.8450520833333], [406.23697916666674, 581.7439236111111], [378.13368055555554, 614.7842881944445], [384.21006944444446, 650.8628472222222], [389.52690972222223, 674.4088541666666], [371.29774305555554, 716.1840277777777], [422.1875, 694.5368923611111], [423.32682291666674, 700.61328125], [310.1540798611111, 715.0447048611111], [318.5091145833333, 716.9435763888889], [476.49522569444446, 767.4535590277777], [476.49522569444446, 704.4110243055555], [476.49522569444446, 706.3098958333334], [476.49522569444446, 714.6649305555555]]",0.0,0.0727,0.013,0.027,0.1117,0.8035,0.4535,0.7804,0.0,0.5244,0.5244,False,0.0,False,0.0,0.4999,0.0,0.0727,0.013,0.7804,False,0.0,0.5244,0.5244,False,0.0,0.0,0.1819,0.0,-0.2557,False,False,not_active_fighter_pair,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
92,3.033,6,fighter-6,4.5787,"[326, 335, 382, 488]","[[352.7548828125, 350.9873046875], [350.7626953125, 348.248046875], [355.494140625, 348.74609375], [345.03515625, 351.236328125], [357.7353515625, 352.4814453125], [336.3193359375, 369.9130859375], [360.97265625, 369.9130859375], [332.3349609375, 388.8388671875], [366.94921875, 386.099609375], [345.2841796875, 395.8115234375], [369.6884765625, 377.3837890625], [336.568359375, 411.7490234375], [354.2490234375, 412.2470703125], [340.8017578125, 444.37109375], [363.2138671875, 443.873046875], [342.7939453125, 477.2421875], [366.451171875, 477.2421875]]",0.3299,0.1215,0.0,0.0861,0.7891,0.7015,0.5415,0.8481,1.0,0.5789,0.5789,False,0.0,False,0.0,0.5388,0.3299,0.1215,0.0,0.8481,False,0.0,0.5789,0.5789,False,0.0,1.0,0.2247,1.0,-0.2167,False,True,red_glove,candidate,0.0,0.0,53.904,12.954,-4.9657,-12.945,0.8466,0.8356,12.8353,0.0,0.1296,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
92,3.033,5,fighter-5,4.6299,"[821, 365, 937, 571]","[[877.994140625, 384.17838541666663], [882.3528645833334, 380.8255208333333], [877.3235677083334, 380.1549479166667], [893.4173177083334, 384.84895833333337], [881.01171875, 383.5078125], [907.8346354166666, 410.33072916666663], [867.6002604166666, 406.642578125], [910.8522135416667, 444.865234375], [847.4830729166666, 424.07747395833337], [890.3997395833334, 470.01171875], [832.73046875, 416.36588541666663], [901.12890625, 459.953125], [875.982421875, 459.61783854166663], [904.4817708333334, 505.55208333333337], [857.2063802083334, 502.53450520833337], [926.6106770833334, 552.1569010416666], [852.1770833333334, 546.7923177083334]]",0.0274,0.8182,0.0062,0.842,0.103,0.7064,0.6237,0.9102,1.0,0.7364,0.7364,False,0.0,False,0.0,0.7408,0.0274,0.8182,0.0062,0.9102,False,0.0,0.7364,0.7364,False,0.0,1.0,0.6894,0.0,-0.0147,False,False,,tentative,0.0,0.0,53.4052,18.5677,-16.1874,-12.7825,0.7934,0.8821,15.2181,0.0,0.2245,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
92,3.033,1,fighter-1,4.9087,"[714, 403, 883, 716]","[[806.6510416666666, 427.55501302083337], [800.5377604166666, 422.97005208333337], [815.3115234375, 423.98893229166663], [790.3489583333334, 428.57389322916663], [823.4625651041666, 432.6494140625], [760.2919921875, 457.61197916666663], [846.3873697916666, 466.78190104166663], [724.6311848958334, 497.85774739583337], [870.8404947916666, 521.8014322916666], [731.7633463541666, 542.6884765625], [854.0289713541667, 560.0094401041667], [764.876953125, 569.1793619791667], [819.896484375, 574.783203125], [765.3863932291666, 650.1803385416667], [807.1604817708333, 654.255859375], [765.8958333333334, 715.388671875], [802.0660807291666, 717.9358723958333]]",0.173,0.1279,0.2754,0.0063,0.2238,0.8317,0.5967,0.913,0.0,0.6854,0.6854,False,0.0,False,0.0,0.7555,0.173,0.1279,0.2754,0.913,False,0.0,0.6854,0.6854,False,0.0,0.0,0.6944,0.0,0.0147,False,False,not_active_fighter_pair,candidate,0.0,0.9991,25.3795,24.9782,-18.788,46.6979,0.8269,3.7173,24.4531,0.0,0.1086,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
93,3.067,7,fighter-7,4.7021,"[308, 521, 495, 717]","[[468.45963541666674, 570.7078993055555], [466.8363715277778, 561.7799479166666], [460.3433159722222, 563.8090277777777], [430.71875, 571.9253472222222], [429.50130208333326, 573.1427951388888], [412.8628472222222, 608.4487847222222], [406.7756076388889, 635.2326388888889], [409.61631944444446, 670.9444444444445], [405.96397569444446, 714.3667534722222], [442.89322916666674, 679.0607638888889], [465.6189236111111, 716.3958333333334], [341.0334201388889, 712.7434895833334], [347.12065972222223, 715.9900173611111], [517.9691840277778, 701.7864583333334], [517.9691840277778, 708.2795138888889], [517.9691840277778, 708.6853298611111], [448.98046875, 714.3667534722222]]",0.2519,0.1178,0.0262,0.0246,0.1162,0.5487,0.4532,0.7864,0.0,0.5023,0.5023,False,0.0,False,0.0,0.4847,0.2519,0.1178,0.0262,0.7864,False,0.0,0.5023,0.5023,False,0.0,0.0,0.2367,0.0,-0.273,False,False,not_active_fighter_pair,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
93,3.067,5,fighter-5,4.528,"[815, 365, 923, 562]","[[864.5110677083334, 383.3404947916667], [868.3587239583334, 380.1341145833333], [864.1904296875, 379.4928385416667], [878.619140625, 383.6611328125], [868.6793619791666, 382.69921875], [892.4065755208334, 407.708984375], [855.2125651041666, 404.18196614583337], [895.6129557291666, 440.73470052083337], [839.1806640625, 422.77897135416663], [876.3746744791666, 465.423828125], [825.3932291666666, 414.12174479166663], [886.6350911458334, 455.8046875], [863.228515625, 455.48404947916663], [891.4446614583334, 500.37337239583337], [846.8759765625, 497.80826822916663], [911.9654947916666, 544.30078125], [843.0283203125, 538.529296875]]",0.0009,0.8862,0.0025,0.8443,0.0899,0.7113,0.6244,0.9067,1.0,0.7338,0.7338,False,0.0,False,0.0,0.746,0.0009,0.8862,0.0025,0.9067,False,0.0,0.7338,0.7338,False,0.0,1.0,0.7043,1.0,-0.0117,False,False,,tentative,0.0,0.0,66.4513,17.9726,-17.3225,-14.5588,0.7757,0.8634,16.5332,0.0,0.2467,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
